block,street_name,latitude,longitude,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
443C,FAJAR RD,1.38057053056185,103.76973269177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4892.754189530667,5075.383005043297,5733.520927640254,5781.120943952802,
443C,FERNVALE RD,1.39121766005236,103.873553181742,,,,,,,,,,,,,,,,,,,,,,,,,,,4835.6865427364,4835.830012109866,4527.814341303762,4389.753360855298,5186.170212765957,5421.038297872341,5541.713325867861,6629.597156992195,6526.315789473684
443D,FAJAR RD,1.38061381455695,103.770645093029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4858.564453911299,5164.193323471656,5624.047113056534,5890.292701493958,
444,CHOA CHU KANG AVE 4,1.381617545091,103.737451795053,,,,,,,,,,,,,2346.544177774119,2251.401152410323,2273.826025459689,2215.9639827619126,2194.823179271709,2308.1626942301455,2612.2408963585435,2849.8349834983496,3186.8519216159116,,3970.518786026807,4084.80198019802,3900.660066006601,3445.544554455445,3663.975004057783,3523.8927254069945,3153.3012544951976,3174.7194719471945,3559.322033898305,3516.6666666666665,4564.3564356435645,4634.8345855449925,
444,ANG MO KIO AVE 10,1.3666004532115,103.855578790668,664.0866959760298,698.0547097289473,758.2089552238807,1256.716417910448,1368.6976701856572,1960.79145629224,2568.4200480971103,3008.129641646838,2434.2603217563646,2293.933698421994,2394.225608676947,2223.502054942678,2144.4776119402986,2414.053388563922,2589.656531009549,2464.3344302300316,2402.5122267770375,2439.469320066335,3373.6075718966144,3528.1809404726105,4114.427860696517,4682.30277185501,5122.388059701492,5171.195652173913,4865.38041499818,4821.739130434782,4445.636040370787,4285.614367188448,4220.149253731343,3833.8630891681787,4042.7644386761845,4982.942430703625,5163.76119402985,5417.910447761194,
444,SIN MING AVE,1.35853942882947,103.832309279131,,,,2000.0,3000.738095238095,3428.6666666666665,3980.4700854700855,4234.833333333334,3629.833333333333,3412.0055555555555,3379.5266272189347,3423.1388888888887,3029.1666666666665,3104.556326373302,,2649.583333333333,2801.8666666666663,3378.9166666666665,4333.579881656805,4009.0,4560.0,4320.0,5020.833333333334,5142.0,5166.666666666667,4800.0,5600.0,5760.0,,6196.25,5520.0,,7054.0,,
444,HOUGANG AVE 8,1.37948875169898,103.893848534648,,,,,,2339.204808136847,2802.9867925097938,3046.879951508777,2577.9138252462926,2515.191740412979,2477.8761061946902,2332.501974069119,2235.8230048590285,,2210.034680882692,2259.3306717478754,1961.904761904762,2320.161509844842,2762.072630907711,3179.869404588023,3557.7834913716615,3856.773000462321,4257.9442132840195,,4215.903837263061,3910.995839112344,,3904.7619047619046,3652.9287821323223,3976.0288684594893,4004.3103448275865,,4715.980890738172,4921.9047619047615,
444,JURONG WEST AVE 1,1.35195380808938,103.719396655601,1058.6466165413535,1045.1127819548872,1095.9249976793835,1695.7207834400817,1786.5428492402177,2394.561801328719,2912.055288371078,3023.614592035645,2578.223336118073,2307.013370171265,2492.759676970203,2220.217209690894,2112.3085491506545,2203.0075187969924,2200.718141507615,1858.4467926573188,1991.2593984962405,1963.008214981899,2270.6766917293235,2314.8315232525756,3012.531328320802,3347.953216374269,3778.195488721805,,3596.4912280701756,,3283.208020050125,3533.834586466165,3375.93984962406,,3129.6296296296296,3684.2105263157896,,4227.612951297162,
444,TAMPINES ST 42,1.35834096888656,103.951379730883,831.2097812097812,689.1891891891892,777.2355689022356,1025.1418626418626,1608.920229753563,1797.2972972972973,2860.7231250088394,3238.5012072512072,2582.319482319482,2400.5534765534767,2498.19232006732,2482.4243886743884,2306.0844594594596,2545.82950297236,2568.0180180180178,2408.798798798799,2434.059202059202,2577.442827442828,3797.2972972972975,3549.045045045045,3747.599980933314,4381.763513513513,4768.525393525393,4978.850278850278,4563.063063063063,4281.209781209782,4455.951951951952,4209.78120978121,4311.454311454311,,4054.054054054054,4935.810810810811,5378.378378378378,5113.53019686353,
445,CHOA CHU KANG AVE 4,1.38170883113998,103.736662612875,,,,,,,,,,,,,2198.0840537513204,2363.8803378325047,2253.7758391468624,2258.4299613487938,1940.5940594059407,2280.8451236084875,2518.5318029650884,2855.3678897301493,2995.193242018134,3563.106796116505,3913.036303630363,3883.495145631068,3960.3960396039606,3252.032520325203,3207.920792079208,3300.0,2920.792079207921,2980.0,3471.311475409836,3879.0021733880703,4279.0530846484935,4611.07086318388,
445,YISHUN AVE 11,1.42319178686725,103.844627724673,,,,,,,,,,,,,,,,,,,,,,,,,,,4493.394241851828,4440.376794993111,4309.817293120745,4275.886187061109,4315.292096219931,4922.929347826087,5601.675724637682,5823.186571376396,
445,ANG MO KIO AVE 10,1.3669800451506,103.85571808973,685.2020385875501,696.2386723153409,744.6093649311389,1192.1268930654664,1516.3490606353178,1925.9596327306556,2651.745156206545,3084.7940342033207,2511.027226167211,2287.5582886958937,2413.516563523844,2244.8760692070628,2223.7022733627728,2403.1706525696018,2676.7236985802692,2562.689047142337,2398.677344982405,2470.2887999029244,3385.449937481205,3619.2204737183647,4014.5310035189905,4776.119402985075,5088.805970149254,5157.138221933809,4825.87064676617,4782.56197274497,4670.073545316894,4349.363337079186,3756.8625166848688,3771.144278606965,4146.268656716418,,5388.059701492537,5341.463414634146,
445,SIN MING AVE,1.35871142499041,103.831720136073,,,,,2548.0022378149183,2557.168449546912,3430.4562751164694,3791.395376726881,3125.0802706389036,2931.8823574720604,2808.8948594686276,2761.1354600092463,2661.8321467735263,2462.654090485806,2537.401756819233,2616.575950992128,2529.853321829163,2629.6161872788316,3148.972097967259,3444.598804029012,3654.043584867924,4310.471567267684,4603.720775358737,5055.8682772505035,4737.864077669903,4523.809523809524,4859.147869674185,5367.862951906616,5341.986366575787,5573.770491803279,5237.67986945557,5462.410689093729,6067.961165048544,6710.098902095999,
445,HOUGANG AVE 8,1.37911819144961,103.894290896452,,,,,1926.602564102564,2091.3897868154427,2760.959618069335,3099.5853458242836,2619.778648489713,2571.7856631440272,2654.064468183684,2381.8457648546146,2312.073120338435,2335.6340562092773,2332.2931114193248,2140.6868942267174,2206.0176991150443,2429.845367995123,3252.4271844660198,3132.2061950993993,3735.3576471928563,3901.5873015873017,4295.238095238095,4456.310679611651,4095.238095238095,4057.697642163662,3799.414393589151,3783.312262958281,3723.8095238095243,4000.0,4238.095238095239,4320.991559575974,,5050.85529357374,
445,CLEMENTI AVE 3,1.31335932682916,103.763902568581,691.1764705882352,691.1764705882352,625.0,711.4418938307031,1520.1984408221117,1639.7058823529412,2602.2596843615493,2823.529411764706,2430.8131017614214,2538.0831792017425,2306.372549019608,2210.78431372549,2177.858492794708,2225.4901960784314,2941.176470588235,2253.6585365853657,,,,,,,,,,,,,,,,,,,
445,TAMPINES ST 42,1.35830242194341,103.950658405067,729.9596207865168,734.7651373283396,728.493679775281,1304.50357811664,1547.8693276819154,1907.2594803370785,3116.090238764045,3169.811173533084,2539.9741673354733,2243.75,2709.2684686234047,2456.554307116105,2398.5977349741393,2443.700396825397,2667.6740569823432,2578.125,2390.5591643258426,2820.224719101124,3335.360056944126,3368.980738362761,3975.01170411985,4421.875,5296.875,4915.707236842105,,4533.0933988764045,4482.63888888889,,4254.3859649122805,4157.303370786517,4593.75,4921.808119315142,5449.438202247191,6003.49172908864,
