block,street_name,latitude,longitude,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
101B,PUNGGOL FIELD,1.39784715104399,103.906436071245,,,,,,,,,,,,,,,,,5.0,12.0,9.0,5.0,6.0,5.0,4.0,3.0,5.0,1.0,3.0,3.0,1.0,1.0,2.0,6.0,2.0,3.0,
101C,PUNGGOL FIELD,1.39809045787164,103.906569305679,,,,,,,,,,,,,,,,,4.0,4.0,2.0,5.0,4.0,1.0,4.0,2.0,1.0,5.0,1.0,1.0,3.0,2.0,2.0,5.0,2.0,1.0,
101D,PUNGGOL FIELD,1.39848478483583,103.90614388692,,,,,,,,,,,,,,,,,5.0,5.0,,3.0,3.0,2.0,2.0,2.0,1.0,1.0,3.0,4.0,3.0,2.0,2.0,2.0,4.0,2.0,
102,BEDOK NTH AVE 4,1.33390654765003,103.937458398204,7.0,6.0,7.0,12.0,12.0,11.0,10.0,11.0,11.0,26.0,7.0,14.0,6.0,7.0,8.0,10.0,13.0,4.0,4.0,5.0,5.0,4.0,8.0,3.0,5.0,2.0,3.0,3.0,3.0,4.0,1.0,3.0,4.0,2.0,
102,C'WEALTH CRES,1.30782464878026,103.800629787177,5.0,4.0,2.0,5.0,4.0,2.0,5.0,8.0,5.0,6.0,3.0,5.0,5.0,7.0,4.0,8.0,7.0,5.0,,4.0,6.0,1.0,5.0,3.0,2.0,2.0,3.0,1.0,3.0,3.0,3.0,2.0,1.0,2.0,
102,ALJUNIED CRES,1.3204390302197,103.882420433245,6.0,5.0,4.0,5.0,6.0,9.0,11.0,5.0,6.0,12.0,6.0,5.0,8.0,7.0,4.0,5.0,5.0,4.0,2.0,3.0,5.0,4.0,6.0,3.0,2.0,6.0,2.0,2.0,2.0,4.0,2.0,2.0,4.0,,
102,ANG MO KIO AVE 3,1.37065009769473,103.839410339836,,,,,,,4.0,6.0,4.0,8.0,4.0,1.0,3.0,2.0,5.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,,1.0,1.0,1.0,1.0,4.0,2.0,2.0,3.0,1.0,
102,BISHAN ST 12,1.34514312334771,103.847990805259,,3.0,8.0,6.0,10.0,4.0,9.0,4.0,6.0,8.0,2.0,3.0,2.0,1.0,1.0,3.0,7.0,4.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,,,1.0,2.0,3.0,2.0,1.0,1.0,1.0
102,CLEMENTI ST 14,1.32228557225908,103.769201884359,1.0,,1.0,1.0,,1.0,,1.0,1.0,,,2.0,1.0,,,1.0,1.0,,,1.0,2.0,,,,,1.0,,,,,,1.0,,,
102,GANGSA RD,1.37910762831307,103.768153816778,,2.0,2.0,1.0,,5.0,10.0,7.0,5.0,12.0,6.0,5.0,,3.0,,1.0,1.0,,1.0,4.0,8.0,2.0,3.0,4.0,,1.0,4.0,3.0,1.0,,2.0,3.0,2.0,3.0,
102,HENDERSON CRES,1.29036618714702,103.82157708445,3.0,5.0,7.0,8.0,5.0,6.0,4.0,6.0,8.0,14.0,15.0,5.0,7.0,5.0,4.0,2.0,8.0,4.0,4.0,6.0,6.0,3.0,2.0,3.0,2.0,2.0,1.0,2.0,,4.0,3.0,2.0,3.0,2.0,
102,HOUGANG AVE 1,1.35496446293885,103.890855054687,3.0,2.0,3.0,1.0,3.0,7.0,4.0,2.0,7.0,3.0,2.0,3.0,3.0,4.0,1.0,1.0,3.0,2.0,3.0,1.0,1.0,2.0,,1.0,1.0,2.0,3.0,,2.0,3.0,,2.0,2.0,2.0,
102,JLN RAJAH,1.32822306444763,103.851519753845,4.0,1.0,1.0,4.0,2.0,7.0,3.0,6.0,4.0,10.0,6.0,5.0,7.0,3.0,4.0,5.0,8.0,4.0,4.0,6.0,10.0,1.0,1.0,1.0,1.0,,1.0,3.0,4.0,5.0,3.0,5.0,1.0,6.0,1.0
102,JURONG EAST ST 13,1.33609657873555,103.738219191663,3.0,7.0,6.0,2.0,11.0,8.0,6.0,12.0,24.0,21.0,10.0,15.0,16.0,6.0,16.0,8.0,9.0,9.0,5.0,13.0,6.0,3.0,11.0,3.0,3.0,5.0,5.0,3.0,3.0,5.0,3.0,1.0,5.0,2.0,
102,PASIR RIS ST 12,1.36748427336519,103.958041055125,,,,3.0,16.0,7.0,5.0,14.0,14.0,9.0,2.0,7.0,6.0,2.0,1.0,5.0,5.0,1.0,4.0,6.0,3.0,2.0,3.0,1.0,3.0,3.0,4.0,,3.0,3.0,1.0,1.0,4.0,4.0,
102,POTONG PASIR AVE 1,1.33369012737592,103.868810587506,4.0,6.0,3.0,6.0,3.0,7.0,9.0,9.0,8.0,9.0,12.0,8.0,6.0,4.0,5.0,2.0,1.0,5.0,3.0,3.0,7.0,1.0,3.0,4.0,3.0,2.0,2.0,3.0,4.0,1.0,3.0,4.0,1.0,1.0,1.0
102,RIVERVALE WALK,1.38180761026048,103.900893229708,,,,,,,,,,,,,,3.0,9.0,8.0,3.0,2.0,7.0,8.0,5.0,5.0,5.0,3.0,1.0,2.0,9.0,1.0,4.0,3.0,5.0,7.0,3.0,3.0,
102,SERANGOON NTH AVE 1,1.3708432729774,103.871153606719,4.0,2.0,1.0,,1.0,2.0,3.0,1.0,3.0,,1.0,2.0,2.0,,1.0,,,,2.0,,,,,,1.0,,,,1.0,1.0,1.0,1.0,,1.0,
102,SIMEI ST 1,1.34134724976255,103.951355074928,,,,3.0,4.0,9.0,10.0,9.0,11.0,10.0,3.0,9.0,2.0,4.0,7.0,6.0,1.0,3.0,2.0,5.0,7.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,3.0,3.0,5.0,1.0,2.0,
102,TAMPINES ST 11,1.34671616267658,103.945521388285,5.0,3.0,2.0,6.0,9.0,9.0,9.0,7.0,9.0,15.0,9.0,10.0,7.0,4.0,5.0,2.0,7.0,3.0,4.0,3.0,6.0,2.0,5.0,3.0,1.0,1.0,5.0,5.0,4.0,3.0,1.0,3.0,3.0,1.0,1.0
102,TECK WHYE LANE,1.37708284138501,103.754394432037,,,,,6.0,11.0,4.0,4.0,5.0,6.0,4.0,5.0,3.0,1.0,1.0,1.0,,1.0,3.0,2.0,,1.0,1.0,,,2.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,
102,TOWNER RD,1.3205860945691,103.862002015145,1.0,,,1.0,,1.0,4.0,2.0,1.0,3.0,,1.0,1.0,3.0,1.0,,,3.0,1.0,2.0,1.0,1.0,,,,1.0,,1.0,,,1.0,2.0,,,
102,WOODLANDS ST 13,1.43608294925151,103.781199565987,1.0,4.0,3.0,3.0,4.0,6.0,15.0,18.0,12.0,9.0,6.0,8.0,7.0,8.0,8.0,11.0,1.0,6.0,3.0,1.0,5.0,4.0,5.0,3.0,3.0,2.0,2.0,2.0,,4.0,3.0,2.0,2.0,3.0,
102,JLN DUSUN,1.32786874318473,103.844209602863,1.0,2.0,4.0,,3.0,8.0,5.0,2.0,3.0,6.0,4.0,3.0,3.0,3.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,,1.0,2.0,,,,2.0,1.0,1.0,5.0,2.0,1.0,2.0,
102,LENGKONG TIGA,1.3255793071466,103.91065754789,,,,2.0,7.0,3.0,2.0,4.0,7.0,9.0,2.0,3.0,3.0,1.0,4.0,1.0,4.0,,,2.0,1.0,2.0,2.0,,,1.0,,1.0,1.0,1.0,3.0,2.0,1.0,2.0,
102A,PUNGGOL FIELD,1.39883318313427,103.905783553043,,,,,,,,,,,,,,,,,1.0,6.0,9.0,2.0,,2.0,1.0,3.0,2.0,2.0,,1.0,3.0,1.0,1.0,1.0,1.0,,
102B,PUNGGOL FIELD,1.39908525778673,103.905471407838,,,,,,,,,,,,,,,,,3.0,5.0,5.0,9.0,4.0,2.0,2.0,1.0,1.0,5.0,1.0,2.0,2.0,4.0,4.0,,2.0,,
102C,PUNGGOL FIELD,1.3987612775061,103.90493897318,,,,,,,,,,,,,,,,,6.0,5.0,5.0,1.0,5.0,3.0,4.0,1.0,3.0,2.0,3.0,4.0,4.0,2.0,1.0,4.0,1.0,5.0,
102D,PUNGGOL FIELD,1.3984807079544,103.905249752459,,,,,,,,,,,,,,,,,3.0,6.0,5.0,11.0,3.0,3.0,6.0,2.0,1.0,2.0,2.0,5.0,3.0,1.0,2.0,,4.0,5.0,
103,BEDOK NTH AVE 4,1.33348259133638,103.93754251438,6.0,3.0,4.0,5.0,8.0,7.0,16.0,9.0,9.0,8.0,12.0,4.0,8.0,6.0,7.0,13.0,1.0,3.0,3.0,6.0,5.0,6.0,5.0,6.0,3.0,,2.0,3.0,2.0,9.0,1.0,2.0,3.0,5.0,
103,AH HOOD RD,1.32796267483787,103.844826964123,4.0,4.0,3.0,4.0,2.0,2.0,5.0,8.0,6.0,7.0,4.0,4.0,,1.0,3.0,,2.0,1.0,1.0,5.0,2.0,,1.0,,,2.0,1.0,1.0,,4.0,3.0,7.0,1.0,3.0,
103,ANG MO KIO AVE 3,1.37101657804607,103.839304839187,3.0,5.0,6.0,1.0,4.0,12.0,5.0,4.0,9.0,15.0,9.0,5.0,1.0,7.0,12.0,5.0,11.0,8.0,10.0,4.0,7.0,6.0,5.0,4.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,6.0,2.0,1.0,
103,BEDOK RESERVOIR RD,1.32877022232022,103.909381354431,5.0,7.0,6.0,9.0,6.0,21.0,16.0,6.0,17.0,28.0,9.0,12.0,10.0,9.0,7.0,7.0,6.0,7.0,3.0,7.0,9.0,4.0,11.0,2.0,5.0,5.0,9.0,,3.0,2.0,5.0,3.0,3.0,5.0,1.0
103,BISHAN ST 12,1.34551249132107,103.848314162387,,2.0,4.0,5.0,3.0,4.0,6.0,6.0,5.0,6.0,2.0,3.0,3.0,1.0,6.0,3.0,3.0,1.0,1.0,4.0,2.0,4.0,4.0,1.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,5.0,3.0,
103,CLEMENTI ST 14,1.3225885475063,103.769176205799,2.0,2.0,4.0,1.0,6.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,7.0,3.0,6.0,5.0,2.0,3.0,1.0,3.0,4.0,1.0,1.0,2.0,3.0,1.0,2.0,,,4.0,4.0,,2.0,3.0,
103,GANGSA RD,1.37867070821173,103.768538440957,,,,2.0,1.0,2.0,4.0,,4.0,1.0,1.0,6.0,2.0,1.0,2.0,3.0,2.0,,,1.0,3.0,3.0,1.0,1.0,1.0,2.0,,,,1.0,,,2.0,,
103,HENDERSON CRES,1.28974209684547,103.821375681569,1.0,7.0,4.0,2.0,10.0,10.0,11.0,6.0,10.0,11.0,6.0,2.0,7.0,6.0,6.0,4.0,2.0,3.0,1.0,6.0,5.0,3.0,3.0,3.0,2.0,,3.0,4.0,,,1.0,2.0,2.0,3.0,1.0
103,HOUGANG AVE 1,1.35528223434406,103.89036014824,3.0,,4.0,3.0,3.0,1.0,3.0,2.0,5.0,5.0,4.0,1.0,1.0,,,1.0,4.0,1.0,1.0,3.0,2.0,3.0,1.0,2.0,,,3.0,2.0,,3.0,1.0,,1.0,2.0,1.0
103,JLN RAJAH,1.32734625650335,103.852781411931,6.0,2.0,2.0,8.0,6.0,5.0,6.0,9.0,7.0,7.0,6.0,4.0,6.0,6.0,4.0,1.0,4.0,4.0,1.0,2.0,6.0,3.0,3.0,,1.0,2.0,4.0,3.0,4.0,3.0,2.0,3.0,3.0,,1.0
103,JURONG EAST ST 13,1.3366871501579,103.738059200285,3.0,,6.0,5.0,5.0,4.0,7.0,12.0,10.0,6.0,9.0,1.0,3.0,2.0,1.0,2.0,,1.0,3.0,5.0,2.0,1.0,,1.0,1.0,,4.0,1.0,2.0,3.0,2.0,,4.0,1.0,
103,PASIR RIS ST 12,1.36769508123855,103.958404209993,,,,,8.0,8.0,13.0,12.0,16.0,6.0,1.0,4.0,2.0,2.0,3.0,4.0,5.0,1.0,1.0,2.0,5.0,1.0,3.0,,4.0,2.0,2.0,4.0,3.0,3.0,1.0,3.0,3.0,2.0,
103,POTONG PASIR AVE 1,1.33411338676709,103.86952371664,2.0,4.0,2.0,2.0,1.0,,1.0,1.0,8.0,6.0,3.0,4.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,,2.0,2.0,,,2.0,1.0,,,3.0,
103,RIVERVALE WALK,1.38291147670181,103.901208581138,,,,,,,,,,,,,,5.0,3.0,6.0,6.0,9.0,2.0,3.0,4.0,4.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,5.0,5.0,1.0
103,SERANGOON NTH AVE 1,1.37065548702789,103.870268931156,,5.0,3.0,1.0,6.0,8.0,8.0,6.0,14.0,21.0,2.0,10.0,7.0,5.0,4.0,6.0,5.0,5.0,6.0,1.0,6.0,5.0,1.0,3.0,2.0,3.0,4.0,2.0,2.0,3.0,4.0,2.0,5.0,,
103,TAMPINES ST 11,1.34769662535559,103.946229920882,4.0,3.0,2.0,6.0,5.0,4.0,13.0,6.0,16.0,6.0,4.0,8.0,6.0,5.0,6.0,3.0,7.0,6.0,4.0,5.0,4.0,5.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,4.0,1.0,6.0,,4.0,
103,TECK WHYE LANE,1.37713078246277,103.753555993761,,,,1.0,5.0,3.0,4.0,8.0,8.0,11.0,6.0,3.0,3.0,,2.0,4.0,2.0,3.0,4.0,3.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,,1.0,1.0
103,TOWNER RD,1.32064381512287,103.861634081148,4.0,1.0,2.0,4.0,,2.0,3.0,1.0,2.0,7.0,2.0,5.0,2.0,1.0,1.0,3.0,2.0,5.0,2.0,1.0,1.0,1.0,,,3.0,3.0,3.0,3.0,,2.0,1.0,2.0,3.0,1.0,
103,LENGKONG TIGA,1.32585546338588,103.910598910975,,,,2.0,6.0,3.0,8.0,5.0,5.0,4.0,6.0,4.0,2.0,1.0,,3.0,5.0,2.0,2.0,4.0,2.0,1.0,2.0,,,1.0,2.0,,2.0,2.0,1.0,9.0,1.0,2.0,
103,SPOTTISWOODE PK RD,1.27466096925723,103.835279824837,1.0,4.0,1.0,2.0,8.0,3.0,7.0,4.0,9.0,7.0,5.0,1.0,,2.0,1.0,2.0,3.0,2.0,,,3.0,2.0,2.0,4.0,,,,,4.0,1.0,1.0,6.0,3.0,,
103A,DEPOT RD,1.28070197642691,103.813353428682,,,,,,,,,,,,,,,7.0,5.0,4.0,9.0,2.0,2.0,5.0,2.0,2.0,4.0,5.0,1.0,2.0,2.0,6.0,1.0,2.0,2.0,3.0,1.0,
103A,EDGEFIELD PLAINS,1.39825531783984,103.904753996381,,,,,,,,,,,,,,,,,,4.0,8.0,6.0,4.0,4.0,3.0,,2.0,2.0,1.0,1.0,2.0,4.0,3.0,4.0,3.0,2.0,1.0
103B,DEPOT RD,1.28073692384598,103.813135678562,,,,,,,,,,,,,,1.0,,5.0,3.0,4.0,1.0,5.0,1.0,2.0,4.0,1.0,1.0,1.0,,2.0,2.0,3.0,1.0,3.0,2.0,,
103B,EDGEFIELD PLAINS,1.39773127538405,103.90468537415,,,,,,,,,,,,,,,,,7.0,5.0,4.0,4.0,6.0,4.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,,1.0,6.0,1.0,1.0,
103C,EDGEFIELD PLAINS,1.3972666084539,103.90453836308,,,,,,,,,,,,,,,,,,4.0,5.0,8.0,6.0,5.0,3.0,3.0,,4.0,4.0,2.0,3.0,2.0,4.0,4.0,4.0,3.0,
104,BEDOK NTH AVE 4,1.33329852124742,103.936601473643,9.0,6.0,9.0,11.0,9.0,12.0,13.0,13.0,14.0,18.0,3.0,3.0,14.0,5.0,11.0,3.0,1.0,4.0,6.0,2.0,5.0,4.0,4.0,3.0,2.0,3.0,4.0,2.0,2.0,4.0,5.0,7.0,3.0,6.0,
104,WHAMPOA DR,1.32079959123832,103.853327785421,,,,,,,,,,,,,,,3.0,1.0,5.0,4.0,5.0,6.0,2.0,2.0,5.0,4.0,,,2.0,4.0,3.0,,3.0,3.0,,3.0,1.0
104,ALJUNIED CRES,1.32006886595231,103.882818111651,1.0,3.0,3.0,,3.0,3.0,7.0,2.0,6.0,7.0,6.0,3.0,3.0,5.0,1.0,,2.0,6.0,1.0,2.0,2.0,3.0,3.0,,,,,,,,2.0,2.0,2.0,1.0,
104,BEDOK RESERVOIR RD,1.32924536652388,103.909923721507,1.0,4.0,2.0,8.0,6.0,8.0,9.0,5.0,8.0,6.0,3.0,4.0,6.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,,1.0,3.0,2.0,2.0,,3.0,1.0,,2.0,1.0,2.0,3.0,,
104,CLEMENTI ST 14,1.32294968512725,103.769189152266,1.0,1.0,2.0,,2.0,1.0,4.0,1.0,,2.0,2.0,,,1.0,,2.0,,1.0,,,1.0,,,,1.0,1.0,,,1.0,,,1.0,1.0,,
104,GANGSA RD,1.37880399486154,103.76796875654,,1.0,4.0,,5.0,4.0,8.0,5.0,6.0,9.0,8.0,7.0,8.0,6.0,5.0,3.0,,2.0,4.0,5.0,4.0,3.0,,2.0,2.0,2.0,4.0,3.0,2.0,1.0,,1.0,2.0,2.0,
104,HENDERSON CRES,1.28936927489354,103.821538089569,3.0,1.0,1.0,3.0,3.0,6.0,3.0,3.0,5.0,11.0,4.0,2.0,2.0,3.0,3.0,4.0,3.0,,2.0,2.0,5.0,2.0,2.0,1.0,1.0,1.0,2.0,,,4.0,1.0,2.0,1.0,2.0,
104,HOUGANG AVE 1,1.35478438666058,103.890318475929,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,
104,JLN RAJAH,1.32780496961459,103.853262284564,5.0,8.0,4.0,2.0,7.0,10.0,4.0,6.0,9.0,12.0,2.0,7.0,2.0,1.0,2.0,9.0,2.0,2.0,6.0,2.0,5.0,3.0,3.0,2.0,1.0,,4.0,,1.0,1.0,2.0,1.0,1.0,2.0,
104,PASIR RIS ST 12,1.3679527857874,103.958702642513,,,,3.0,11.0,9.0,11.0,9.0,14.0,17.0,4.0,8.0,4.0,5.0,2.0,9.0,6.0,5.0,4.0,2.0,5.0,6.0,4.0,2.0,6.0,3.0,4.0,5.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0
104,POTONG PASIR AVE 1,1.33433916892033,103.869158899303,5.0,5.0,8.0,4.0,5.0,8.0,6.0,7.0,12.0,18.0,8.0,14.0,10.0,4.0,7.0,3.0,7.0,4.0,5.0,6.0,7.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0,3.0,4.0,7.0,4.0,8.0,1.0,1.0
104,RIVERVALE WALK,1.38262745864988,103.900929877213,,,,,,,,,,,,,,16.0,1.0,2.0,7.0,4.0,3.0,2.0,6.0,2.0,2.0,1.0,2.0,3.0,3.0,5.0,3.0,1.0,,2.0,1.0,1.0,
104,TAMPINES ST 11,1.34720576651077,103.946641750013,4.0,3.0,3.0,13.0,8.0,4.0,11.0,8.0,14.0,7.0,5.0,13.0,7.0,2.0,7.0,6.0,4.0,5.0,5.0,5.0,4.0,1.0,1.0,2.0,5.0,5.0,3.0,1.0,4.0,4.0,2.0,1.0,,2.0,
104,TECK WHYE LANE,1.3770816212719,103.752870448301,,,,,5.0,7.0,3.0,5.0,9.0,2.0,2.0,3.0,1.0,,1.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,,1.0,2.0,,,2.0,1.0,1.0,,,
104,TOWNER RD,1.31982354462647,103.860979745364,1.0,3.0,4.0,3.0,2.0,2.0,7.0,3.0,9.0,3.0,1.0,4.0,1.0,1.0,2.0,5.0,1.0,1.0,6.0,3.0,1.0,,2.0,,1.0,1.0,,,4.0,1.0,3.0,6.0,1.0,4.0,1.0
104,WOODLANDS ST 13,1.43646587087028,103.781576865168,1.0,,1.0,2.0,,1.0,8.0,14.0,19.0,11.0,2.0,6.0,4.0,3.0,3.0,3.0,5.0,4.0,,4.0,8.0,2.0,6.0,1.0,5.0,2.0,2.0,2.0,1.0,7.0,1.0,2.0,2.0,6.0,
104,JLN DUSUN,1.32842530547544,103.844142365034,,1.0,,1.0,2.0,,,,1.0,4.0,1.0,1.0,1.0,,,,1.0,,,1.0,,1.0,1.0,,,,,,2.0,,,,,1.0,
104,LENGKONG TIGA,1.32563496745023,103.909815198327,,,,3.0,7.0,1.0,7.0,8.0,4.0,6.0,2.0,2.0,6.0,2.0,,1.0,3.0,2.0,2.0,4.0,5.0,2.0,,2.0,1.0,4.0,2.0,2.0,2.0,,1.0,2.0,2.0,2.0,1.0
104,SPOTTISWOODE PK RD,1.27442754696067,103.834878784712,7.0,2.0,3.0,4.0,9.0,1.0,6.0,4.0,8.0,6.0,3.0,4.0,3.0,1.0,2.0,2.0,,2.0,1.0,6.0,,3.0,4.0,1.0,,,,,,,3.0,3.0,2.0,2.0,
104A,DEPOT RD,1.28045561330583,103.812317740785,,,,,,,,,,,,,,,6.0,5.0,3.0,8.0,9.0,3.0,7.0,3.0,4.0,2.0,1.0,,7.0,2.0,1.0,1.0,3.0,2.0,3.0,1.0,
104A,EDGEFIELD PLAINS,1.3968057047795,103.905054187798,,,,,,,,,,,,,,,,,4.0,12.0,6.0,7.0,5.0,3.0,3.0,3.0,3.0,1.0,2.0,3.0,5.0,2.0,1.0,5.0,2.0,2.0,
104A,ANG MO KIO ST 11,1.371827008545,103.838803655863,,,,,,,,,,2.0,10.0,5.0,1.0,1.0,2.0,3.0,2.0,4.0,3.0,1.0,2.0,1.0,,,1.0,,2.0,,3.0,,3.0,4.0,1.0,2.0,
104A,CANBERRA ST,1.45036083357963,103.832264216095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,17.0,2.0
104B,DEPOT RD,1.28049143987383,103.812100811742,,,,,,,,,,,,,,,4.0,,5.0,4.0,2.0,3.0,6.0,4.0,3.0,2.0,1.0,,,2.0,1.0,4.0,1.0,2.0,6.0,,
104B,EDGEFIELD PLAINS,1.39660886204202,103.905303792463,,,,,,,,,,,,,,,,,3.0,6.0,2.0,4.0,4.0,6.0,5.0,1.0,2.0,3.0,2.0,4.0,1.0,,2.0,3.0,6.0,5.0,
104B,ANG MO KIO ST 11,1.37151151416055,103.838458787545,,,,,,,,,,,7.0,2.0,2.0,1.0,3.0,2.0,6.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,,2.0,4.0,1.0,,1.0,4.0,3.0,
104B,CANBERRA ST,1.45037472294194,103.83164499814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,8.0,2.0
104C,CANBERRA ST,1.44970558002387,103.831773945616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,18.0,3.0
104D,CANBERRA ST,1.44986411375676,103.832472736521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,17.0,4.0
105,BEDOK NTH AVE 4,1.33372280929002,103.936517719048,7.0,10.0,7.0,9.0,9.0,19.0,14.0,9.0,14.0,14.0,7.0,13.0,10.0,9.0,12.0,7.0,9.0,9.0,5.0,14.0,8.0,5.0,4.0,6.0,4.0,4.0,3.0,2.0,5.0,3.0,6.0,3.0,2.0,4.0,
105,ALJUNIED CRES,1.31946862097467,103.882751492944,,3.0,1.0,1.0,2.0,6.0,5.0,3.0,2.0,11.0,2.0,1.0,3.0,1.0,3.0,1.0,2.0,1.0,4.0,2.0,,,1.0,2.0,1.0,4.0,,3.0,2.0,2.0,2.0,2.0,3.0,3.0,
105,BEDOK RESERVOIR RD,1.32914437941096,103.909112780576,6.0,3.0,8.0,4.0,11.0,6.0,14.0,3.0,11.0,23.0,2.0,8.0,5.0,1.0,4.0,7.0,4.0,7.0,3.0,4.0,8.0,3.0,3.0,3.0,2.0,4.0,4.0,2.0,5.0,8.0,4.0,3.0,6.0,1.0,
105,BISHAN ST 12,1.34589493632509,103.847365252767,,6.0,3.0,5.0,7.0,6.0,9.0,13.0,10.0,9.0,6.0,6.0,7.0,4.0,5.0,6.0,3.0,7.0,4.0,5.0,1.0,1.0,5.0,2.0,3.0,5.0,1.0,3.0,3.0,2.0,2.0,4.0,2.0,2.0,
105,GANGSA RD,1.37831242120575,103.767763308976,,,1.0,1.0,1.0,,5.0,,2.0,8.0,1.0,5.0,3.0,3.0,5.0,4.0,2.0,1.0,2.0,4.0,,3.0,1.0,1.0,1.0,,2.0,2.0,1.0,2.0,1.0,3.0,2.0,,
105,HENDERSON CRES,1.29021420176948,103.822356844711,8.0,6.0,7.0,5.0,7.0,6.0,5.0,3.0,14.0,12.0,7.0,7.0,14.0,10.0,9.0,6.0,4.0,4.0,5.0,5.0,9.0,7.0,7.0,3.0,7.0,3.0,2.0,,5.0,9.0,4.0,3.0,,5.0,
105,JLN RAJAH,1.32826551427969,103.854154506034,2.0,,5.0,8.0,4.0,3.0,8.0,9.0,3.0,5.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,5.0,6.0,6.0,,3.0,,4.0,3.0,1.0,4.0,2.0,1.0,2.0,1.0,1.0,4.0,1.0
105,JURONG EAST ST 13,1.33738746819333,103.738527627347,,,,,,,1.0,7.0,3.0,3.0,6.0,2.0,1.0,1.0,2.0,1.0,4.0,,3.0,1.0,1.0,,1.0,,,1.0,,1.0,1.0,2.0,,,2.0,,
105,PASIR RIS ST 12,1.36843792148696,103.957538790848,,,,2.0,13.0,8.0,11.0,8.0,9.0,16.0,8.0,4.0,6.0,2.0,1.0,1.0,2.0,3.0,3.0,4.0,4.0,4.0,2.0,1.0,4.0,,1.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,
105,POTONG PASIR AVE 1,1.33442373227685,103.868696835165,7.0,8.0,6.0,8.0,9.0,10.0,5.0,15.0,27.0,17.0,7.0,12.0,7.0,7.0,7.0,6.0,5.0,3.0,5.0,3.0,7.0,5.0,4.0,1.0,6.0,2.0,2.0,7.0,1.0,2.0,2.0,3.0,2.0,2.0,
105,RIVERVALE WALK,1.38215613071497,103.900711925224,,,,,,,,,,,,,,12.0,4.0,3.0,2.0,3.0,1.0,4.0,3.0,1.0,5.0,3.0,1.0,,2.0,,,1.0,,3.0,4.0,4.0,
105,SERANGOON NTH AVE 1,1.37024745860604,103.870225980491,6.0,7.0,5.0,4.0,4.0,11.0,11.0,3.0,13.0,13.0,5.0,8.0,13.0,8.0,3.0,8.0,9.0,4.0,6.0,6.0,3.0,5.0,4.0,4.0,2.0,9.0,2.0,4.0,,4.0,2.0,,5.0,3.0,
105,SIMEI ST 1,1.34092459427985,103.950742498791,,,,5.0,3.0,1.0,2.0,4.0,3.0,3.0,1.0,1.0,1.0,2.0,,,,2.0,,,,,1.0,2.0,,2.0,1.0,2.0,,1.0,1.0,3.0,,1.0,
105,TAMPINES ST 11,1.34809312469492,103.947177564477,2.0,2.0,4.0,3.0,6.0,3.0,9.0,4.0,4.0,15.0,11.0,6.0,9.0,1.0,2.0,1.0,3.0,4.0,5.0,4.0,5.0,5.0,2.0,1.0,2.0,2.0,5.0,4.0,3.0,,1.0,5.0,1.0,4.0,
105,TECK WHYE LANE,1.37765001961332,103.7529943035,,,,1.0,11.0,10.0,10.0,15.0,12.0,18.0,9.0,8.0,10.0,9.0,5.0,7.0,2.0,4.0,5.0,5.0,6.0,7.0,6.0,2.0,2.0,1.0,4.0,1.0,2.0,1.0,1.0,4.0,2.0,2.0,
105,TOWNER RD,1.32081304282281,103.861346713506,5.0,4.0,11.0,5.0,11.0,9.0,12.0,7.0,13.0,19.0,14.0,10.0,5.0,11.0,9.0,6.0,9.0,3.0,2.0,5.0,3.0,2.0,6.0,3.0,6.0,1.0,7.0,3.0,2.0,2.0,,2.0,6.0,9.0,
